company_normalized,filing_id,table_heading_normalized,override_type,override_include_in_overview,timestamp,note
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Other,false,2026-06-28T14:25:57,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2021,lea_partners_gmbh,Other,true,2026-06-28T14:25:58,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2022,lea_partners_gmbh,Other,true,2026-06-28T14:26:05,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Other,true,2026-06-28T14:26:05,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,bilanz_zum_31_dezember_2024,Other,true,2026-06-28T14:26:06,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2016,lea_partners_gmbh,Other,true,2026-06-28T14:26:07,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2023,lea_partners_gmbh,Other,true,2026-06-28T14:26:08,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2018,lea_partners_gmbh,Other,true,2026-06-28T14:26:08,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2017,lea_partners_gmbh,Other,false,2026-06-28T14:26:09,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2021,lea_partners_gmbh,Other,false,2026-06-28T14:26:09,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2022,lea_partners_gmbh,Other,false,2026-06-28T14:26:10,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Other,false,2026-06-28T14:26:10,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,bilanz_zum_31_dezember_2024,Other,false,2026-06-28T14:26:11,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2023,lea_partners_gmbh,Other,false,2026-06-28T14:26:13,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2018,lea_partners_gmbh,Other,false,2026-06-28T14:26:13,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,bilanz_zum_31_dezember_2024,Bilanz,false,2026-06-28T14:26:26,reclassified from 99 via GUI
lea_partners_gmbh_karlsruhe,fy2024,bilanz_zum_31_dezember_2024,Bilanz,true,2026-06-28T14:26:30,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2024,31122024_31122023,Other,true,2026-06-28T14:26:31,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2024,31122024_31122023,Other,false,2026-06-28T14:26:33,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2024,31122024_31122023,Other,true,2026-06-28T14:26:34,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2024,31122024_31122023,Bilanz,true,2026-06-28T14:26:44,bulk reclassified from 99 via GUI
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Bilanz,false,2026-06-28T14:26:44,bulk reclassified from 99 via GUI
lea_partners_gmbh_karlsruhe,fy2023,lea_partners_gmbh,Bilanz,false,2026-06-28T14:26:44,bulk reclassified from 99 via GUI
lea_partners_gmbh_karlsruhe,fy2021,lea_partners_gmbh,Bilanz,false,2026-06-28T14:26:44,bulk reclassified from 99 via GUI
lea_partners_gmbh_karlsruhe,fy2022,lea_partners_gmbh,Bilanz,false,2026-06-28T14:26:44,bulk reclassified from 99 via GUI
lea_partners_gmbh_karlsruhe,fy2018,lea_partners_gmbh,Bilanz,false,2026-06-28T14:26:44,bulk reclassified from 99 via GUI
lea_partners_gmbh_karlsruhe,fy2017,lea_partners_gmbh,Bilanz,false,2026-06-28T14:26:44,bulk reclassified from 99 via GUI
lea_partners_gmbh_karlsruhe,fy2016,lea_partners_gmbh,Bilanz,true,2026-06-28T14:26:44,bulk reclassified from 99 via GUI
lea_partners_gmbh_karlsruhe,fy2023,lea_partners_gmbh,Bilanz,true,2026-06-28T14:26:47,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2022,lea_partners_gmbh,Bilanz,true,2026-06-28T14:26:48,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2021,lea_partners_gmbh,Bilanz,true,2026-06-28T14:26:49,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Bilanz,true,2026-06-28T14:26:50,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2018,lea_partners_gmbh,Bilanz,true,2026-06-28T14:26:51,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2017,lea_partners_gmbh,Bilanz,true,2026-06-28T14:26:52,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2024,gewinn_und_verlustrechnung_für_die_zeit_vom_01_januar_bis_31_dezember_2024,Other,false,2026-06-28T14:26:59,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2024,gewinn_und_verlustrechnung_für_die_zeit_vom_01_januar_bis_31_dezember_2024,Other,true,2026-06-28T14:26:59,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2024,buchwerte,Other,false,2026-06-28T14:27:00,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2024,gewinn_und_verlustrechnung_für_die_zeit_vom_01_januar_bis_31_dezember_2024,Other,false,2026-06-28T14:27:07,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,gewinn_und_verlustrechnung_für_die_zeit_vom_01_januar_bis_31_dezember_2024,Other,true,2026-06-28T14:27:07,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2017,lea_partners_gmbh,Bilanz,false,2026-06-28T14:27:23,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2021,lea_partners_gmbh,Bilanz,false,2026-06-28T14:27:24,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2022,lea_partners_gmbh,Bilanz,false,2026-06-28T14:27:24,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Bilanz,false,2026-06-28T14:27:25,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,bilanz_zum_31_dezember_2024,Bilanz,false,2026-06-28T14:27:25,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,31122024_31122023,Bilanz,false,2026-06-28T14:27:26,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2016,lea_partners_gmbh,Bilanz,false,2026-06-28T14:27:26,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2023,lea_partners_gmbh,Bilanz,false,2026-06-28T14:27:27,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2018,lea_partners_gmbh,Bilanz,false,2026-06-28T14:27:27,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2018,lea_partners_gmbh,Bilanz,true,2026-06-28T14:27:28,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2017,lea_partners_gmbh,Bilanz,true,2026-06-28T14:27:30,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2021,lea_partners_gmbh,Bilanz,true,2026-06-28T14:27:40,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2022,lea_partners_gmbh,Bilanz,true,2026-06-28T14:27:40,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Bilanz,true,2026-06-28T14:27:41,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,bilanz_zum_31_dezember_2024,Bilanz,true,2026-06-28T14:27:41,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,31122024_31122023,Bilanz,true,2026-06-28T14:27:42,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2016,lea_partners_gmbh,Bilanz,true,2026-06-28T14:27:42,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2023,lea_partners_gmbh,Bilanz,true,2026-06-28T14:27:42,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,31122024_31122023,Bilanz,false,2026-06-28T14:31:13,overview include toggled via GUI
lea_partners_gmbh_karlsruhe,fy2024,31122024_31122023,Other,false,2026-06-28T14:31:16,reclassified from 0 via GUI
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Bilanz,false,2026-06-28T14:31:27,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Bilanz,true,2026-06-28T14:31:27,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,bilanz_zum_31_dezember_2024,Bilanz,false,2026-06-28T14:31:28,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2016,lea_partners_gmbh,Bilanz,false,2026-06-28T14:31:28,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2023,lea_partners_gmbh,Bilanz,false,2026-06-28T14:31:29,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2018,lea_partners_gmbh,Bilanz,false,2026-06-28T14:31:29,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2020,lea_partners_gmbh,Bilanz,false,2026-06-28T14:31:30,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2022,lea_partners_gmbh,Bilanz,false,2026-06-28T14:31:31,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2021,lea_partners_gmbh,Bilanz,false,2026-06-28T14:31:31,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2017,lea_partners_gmbh,Bilanz,false,2026-06-28T14:31:32,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2024,bilanz_zum_31_dezember_2024,Bilanz,true,2026-06-28T14:31:33,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2023,lea_partners_gmbh,Bilanz,true,2026-06-28T14:31:35,overview source toggled via picker
lea_partners_gmbh_karlsruhe,fy2022,lea_partners_gmbh,Bilanz,true,2026-06-28T14:31:37,overview source toggled via picker
ctec_i_gmbh_plochingen_vormals_münchen,fy2024,4_erläuterungen_zur_konzernbilanz,Other,true,2026-06-28T19:07:17,reclassified from 99 via GUI
ctec_i_gmbh_plochingen_vormals_münchen,fy2023,4_erläuterungen_zur_konzernbilanz,Other,true,2026-06-28T19:07:47,bulk reclassified from 99 via GUI
ctec_i_gmbh_plochingen_vormals_münchen,fy2024,kumuliertes_den_eigentümern_des_unterunehmenszurechenbares,Other,true,2026-06-28T19:07:47,bulk reclassified from 99 via GUI
ctec_i_gmbh_plochingen_vormals_münchen,fy2024,,Other,true,2026-06-28T19:07:47,bulk reclassified from 99 via GUI
ctec_i_gmbh_plochingen_vormals_münchen,fy2022,,Other,true,2026-06-28T19:07:47,bulk reclassified from 99 via GUI
ctec_i_gmbh_plochingen_vormals_münchen,fy2022,teur_teur,Other,false,2026-06-28T19:07:55,overview source toggled via picker
ctec_i_gmbh_plochingen_vormals_münchen,fy2022,teur_teur,Other,true,2026-06-28T19:07:55,overview source toggled via picker
